一年生,石,THẠCH
一年生,一,NHẤT
一年生,七,THẤT
一年生,立,LẬP
一年生,林,LÂM
一年生,文,VĂN
一年生,円,VIÊN
一年生,玉,NGỌC
一年生,月,NGUYỆT
一年生,王,VƯƠNG
一年生,上,THƯỢNG
一年生,名,DANH
一年生,二,NHỊ
一年生,小,TIỂU
一年生,犬,KHUYỂN
一年生,休,HƯU
一年生,夕,TỊCH
一年生,五,NGŨ
一年生,気,KHÍ
一年生,足,TÚC
一年生,力,LỰC
一年生,本,BẢN |  BỔN
一年生,貝,BỐI
一年生,生,SINH
一年生,校,HIỆU |  GIÁO
一年生,土,THỔ
一年生,大,ĐẠI
一年生,田,ĐIỀN
一年生,音,ÂM
一年生,川,XUYÊN
一年生,中,TRUNG
一年生,右,HỮU
一年生,花,HOA
一年生,三,TAM
一年生,耳,NHĨ
一年生,水,THỦY
一年生,男,NAM
一年生,八,BÁT
一年生,人,NHÂN
一年生,下,HẠ
一年生,十,THẬP
一年生,千,THIÊN
一年生,草,THẢO
一年生,先,TIÊN
一年生,手,THỦ
一年生,車,XA
一年生,正,CHÍNH
一年生,金,KIM
一年生,子,TỬ |  TÝ
一年生,青,THANH
一年生,字,TỰ
一年生,目,MỤC
一年生,入,NHẬP
一年生,四,TỨ
一年生,九,CỬU
一年生,町,ĐINH
一年生,村,THÔN
一年生,口,KHẨU
一年生,空,KHÔNG |  KHỐNG
一年生,日,NHẬT
一年生,赤,XÍCH
一年生,学,HỌC
一年生,早,TẢO
一年生,雨,HỮU
一年生,火,HỎA
一年生,左,TẢ
一年生,六,LỤC
一年生,森,SÂM
一年生,山,SƠN |  SAN
一年生,天,THIÊN
一年生,女,NỮ
一年生,年,NIÊN
一年生,木,MỘC
一年生,竹,TRÚC
一年生,糸,MỊCH
一年生,見,KIẾN
一年生,出,XUẤT
一年生,白,BẠCH
一年生,虫,TRÙNG
一年生,百,BÁCH
五年生,禁,CẤM
五年生,退,THOÁI | THỐI
五年生,境,CẢNH
五年生,興,HƯNG
五年生,再,TÁI
五年生,舌,THIỆT
五年生,序,TỰ
五年生,預,DỰ
五年生,窓,SONG
五年生,増,TĂNG
五年生,領,LÃNH | LĨNH
五年生,際,TẾ
五年生,枝,CHI
五年生,招,CHIÊU
五年生,価,GIÁ
五年生,許,HỨA
五年生,夢,MỘNG
五年生,接,TIẾP
五年生,判,PHÁN
五年生,貧,BẦN
五年生,義,NGHĨA
五年生,断,ĐOẠN | ĐOÁN
五年生,測,TRẮC
五年生,犯,PHẠM
五年生,河,HÀ
五年生,破,PHÁ
五年生,容,DUNG | DONG
五年生,常,THƯỜNG
五年生,示,THỊ
五年生,格,CÁCH
五年生,貿,MẬU
五年生,資,TƯ
五年生,築,TRÚC
五年生,版,PHẢN
五年生,像,TƯỢNG
五年生,限,HẠN
五年生,織,CHỨC
五年生,祖,TỔ
五年生,賛,TÁN
五年生,導,ĐẠO
五年生,保,BẢO
五年生,桜,ANH
五年生,非,PHI
五年生,団,ĐOÀN
五年生,句,CÚ
五年生,武,VŨ | VÕ
五年生,罪,TỘI
五年生,墓,MỘ
五年生,俵,BIẾU
五年生,絶,TUYỆT
五年生,任,NHIỆM
五年生,弁,BIỆN | BIỀN
五年生,技,KỸ
五年生,布,BỐ
五年生,程,TRÌNH
五年生,易,DỊ | DỊCH
五年生,居,CƯ
五年生,減,GIẢM
五年生,厚,HẬU
五年生,謝,TẠ
五年生,性,TÍNH | TÁNH
五年生,師,SƯ
五年生,責,TRÁCH
五年生,液,DỊCH
五年生,張,TRƯƠNG
五年生,暴,BẠO | BỘC
五年生,営,DOANH | DINH
五年生,貸,THẢI
五年生,賀,HẠ
五年生,故,CỐ
五年生,迷,MÊ
五年生,則,TẮC
五年生,造,TẠO | THÁO
五年生,術,THUẬT
五年生,余,DƯ
五年生,衛,VỆ
五年生,移,DI
五年生,条,ĐIỀU
五年生,因,NHÂN
五年生,略,LƯỢC
五年生,券,KHOÁN
五年生,能,NĂNG
五年生,独,ĐỘC
五年生,修,TU
五年生,統,THỐNG
五年生,復,PHỤC
五年生,敵,ĐỊCH
五年生,職,CHỨC
五年生,基,CƠ
五年生,飼,TỰ
五年生,承,THỪA
五年生,現,HIỆN
五年生,銅,ĐỒNG
五年生,率,XUẤT
五年生,逆,NGHỊCH
五年生,刊,SAN
五年生,規,QUY | QUI
五年生,舎,XÁ
五年生,留,LƯU
五年生,演,DIỄN
五年生,備,BỊ
五年生,検,KIỂM
五年生,財,TÀI
五年生,素,TỐ
五年生,肥,PHÌ
五年生,在,TẠI
五年生,銭,TIỀN
五年生,徳,ĐỨC
五年生,防,PHÒNG
五年生,個,CÁ
五年生,制,CHẾ
五年生,効,HIỆU
五年生,輸,THÂU
五年生,妻,THÊ
五年生,眼,NHÃN
五年生,綿,MIÊN
五年生,績,TÍCH
五年生,税,THUẾ
五年生,燃,NHIÊN
五年生,情,TÌNH
五年生,構,CẤU
五年生,豊,PHONG
五年生,経,KINH
五年生,総,TỔNG
五年生,過,QUÁ
五年生,雑,TẠP
五年生,潔,KHIẾT
五年生,志,CHÍ
五年生,永,VĨNH
五年生,務,VỤ
五年生,識,THỨC
五年生,属,THUỘC
五年生,解,GIẢI
五年生,旧,CỰU
五年生,婦,PHỤ
五年生,快,KHOÁI
五年生,可,KHẢ
五年生,証,CHỨNG
五年生,採,THẢI | THÁI
五年生,恩,ÂN
五年生,混,HỖN
五年生,酸,TOAN
五年生,査,TRA
五年生,険,HIỂM
五年生,製,CHẾ
五年生,往,VÃNG
五年生,複,PHỨ
五年生,授,THỤ | THỌ
五年生,損,TỔN
五年生,耕,CANH
五年生,準,CHUẨN
五年生,講,GIẢNG
五年生,群,QUẦN
五年生,圧,ÁP
五年生,権,QUYỀN
五年生,設,THIẾT
五年生,支,CHI
五年生,似,TỰ
五年生,報,BÁO
五年生,状,TRẠNG
五年生,確,XÁC
五年生,政,CHÍNH | CHÁNH
五年生,精,TINH
五年生,久,CỬU
五年生,寄,KỲ
五年生,均,QUÂN
五年生,態,THÁI
五年生,益,ÍCH
五年生,額,NGẠCH
五年生,富,PHÚ
五年生,提,ĐỀ
五年生,評,BÌNH
五年生,比,TỶ | TỈ | BỈ
五年生,応,ỨNG
五年生,慣,QUÁN
五年生,勢,THẾ
五年生,適,THÍCH
五年生,編,BIÊN
五年生,質,CHẤT
五年生,仏,PHẬT
五年生,仮,GIẢ
五年生,鉱,KHOÁNG
五年生,述,THUẬT
五年生,件,KIỆN
五年生,幹,CÁN
五年生,災,TAI
六年生,否,PHỦ
六年生,宅,TRẠCH
六年生,射,XẠ
六年生,皇,HOÀNG
六年生,閉,BẾ
六年生,済,TẾ
六年生,疑,NGHI
六年生,専,CHUYÊN
六年生,宙,TRỤ
六年生,宝,BẢO
六年生,映,ẢNH | ÁNH
六年生,劇,KỊCH
六年生,座,TỌA
六年生,優,ƯU
六年生,欲,DỤC
六年生,段,ĐOẠN
六年生,傷,THƯƠNG
六年生,吸,HẤP
六年生,机,KỶ
六年生,沿,DUYÊN
六年生,派,PHÁI
六年生,私,TƯ
六年生,穀,CỐC
六年生,賃,NHẪM
六年生,裏,LÝ
六年生,論,LUẬN
六年生,憲,HIẾN
六年生,策,SÁCH
六年生,盛,THỊNH
六年生,党,ĐẢNG
六年生,針,CHÂM
六年生,盟,MINH
六年生,層,TẦNG | TẰNG
六年生,難,NẠN | NAN
六年生,除,TRỪ
六年生,警,CẢNH
六年生,班,BAN
六年生,潮,TRIỀU | TRÀO
六年生,己,KỶ
六年生,灰,HÔI
六年生,署,THỰ
六年生,穴,HUYỆT
六年生,郷,HƯƠNG
六年生,誕,ĐẢN
六年生,系,HỆ
六年生,宣,TUYÊN
六年生,呼,HÔ
六年生,垂,THÙY
六年生,紅,HỒNG
六年生,激,KHÍCH | KÍCH
六年生,冊,SÁCH
六年生,納,NẠP
六年生,誌,CHÍ
六年生,源,NGUYÊN
六年生,視,THỊ
六年生,枚,MAI
六年生,障,CHƯỚNG
六年生,誠,THÀNH
六年生,探,THÁM
六年生,誤,NGỘ
六年生,骨,CỐT
六年生,俳,BÀI
六年生,訳,DỊCH
六年生,割,CÁT
六年生,蔵,TÁNG
六年生,貴,QUÝ | QUÍ
六年生,蒸,CHƯNG
六年生,刻,KHẮC
六年生,討,THẢO
六年生,片,PHIẾN
六年生,密,MẬT
六年生,背,BỐI
六年生,収,THU | THÂU
六年生,著,TRƯỚC
六年生,陛,BỆ
六年生,城,THÀNH
六年生,孝,HIẾU
六年生,補,BỔ
六年生,値,TRỊ
六年生,勤,CẦN
六年生,奮,PHẤN
六年生,革,CÁCH
六年生,並,TỊNH
六年生,幼,ẤU
六年生,危,NGUY
六年生,困,KHỐN
六年生,乳,NHŨ
六年生,卵,NOÃN
六年生,腹,PHÚC | PHỤC
六年生,胸,HUNG
六年生,展,TRIỂN
六年生,鋼,CƯƠNG
六年生,庁,SẢNH
六年生,砂,SA
六年生,宇,VŨ
六年生,将,TƯỚNG | TƯƠNG
六年生,律,LUẬT
六年生,尊,TÔN
六年生,認,NHẬN
六年生,后,HẬU
六年生,従,TÙNG | TÒNG
六年生,蚕,TẰM
六年生,純,THUẦN
六年生,宗,TÔN
六年生,秘,BÍ
六年生,朗,LÃNG
六年生,供,CUNG
六年生,熟,THỤC
六年生,亡,VONG | VÔ
六年生,閣,CÁC
六年生,覧,LÃM
六年生,縦,TUNG
六年生,株,CHÂU | CHU
六年生,縮,SÚC
六年生,厳,NGHIÊM
六年生,頂,ĐỈNH | ĐINH
六年生,尺,XÍCH
六年生,仁,NHÂN
六年生,装,TRANG
六年生,衆,CHÚNG
六年生,泉,TUYỀN
六年生,届,GIỚI
六年生,操,THAO | THÁO
六年生,染,NHIỄM
六年生,聖,THÁNH
六年生,存,TỒN
六年生,痛,THỐNG
六年生,訪,PHỎNG | PHÓNG
六年生,拝,BÁI
六年生,域,VỰC
六年生,詞,TỪ
六年生,拡,KHUẾCH
六年生,若,NHƯỢ
六年生,捨,SẢ
六年生,処,XỬ | XỨ
六年生,敬,KÍNH
六年生,異,DỊ
六年生,至,CHÍ
六年生,干,CAN
六年生,郵,BƯU
六年生,巻,QUYỂN | QUYỀN
六年生,遺,DI
六年生,姿,TƯ
六年生,磁,TỪ
六年生,諸,CHƯ
六年生,善,THIỆN
六年生,看,KHÁN
六年生,我,NGÃ
六年生,洗,TẨY
六年生,暖,NOÃN
六年生,担,ĐẢM
六年生,揮,HUY
六年生,模,MÔ
六年生,推,SUY | THÔI
六年生,暮,MỘ
六年生,就,TỰU
六年生,脳,NÃO
六年生,樹,THỤ
六年生,肺,PHẾ
六年生,簡,GIẢN
六年生,筋,CÂN
六年生,降,GIÁNG | HÀNG
六年生,翌,DỰC
六年生,奏,TẤU
六年生,裁,TÀI
六年生,絹,QUYÊN
六年生,棒,BỔNG
六年生,幕,MẠC
六年生,糖,ĐƯỜNG
六年生,忘,VONG
六年生,忠,TRUNG
六年生,晩,VÃN
六年生,臨,LÂM
六年生,臓,TẠNG
六年生,乱,LOẠN
六年生,創,SÁNG
六年生,延,DIÊN
六年生,批,PHÊ
六年生,寸,THỐN
二年生,言,NGÔN
二年生,広,QUẢNG
二年生,市,THỊ
二年生,内,NỘI
二年生,友,HỮU
二年生,刀,ĐAO
二年生,道,ĐẠO
二年生,計,KẾ
二年生,同,ĐỒNG
二年生,馬,MÃ
二年生,鳥,ĐIỂU
二年生,間,GIAN
二年生,園,VIÊN
二年生,算,TOÁN
二年生,外,NGOẠI
二年生,売,MẠI
二年生,記,KÝ
二年生,会,HỘI
二年生,夜,DẠ
二年生,原,NGUYÊN
二年生,長,TRƯỜNG
二年生,弱,NHƯỢC
二年生,台,ĐÀI
二年生,万,VẠN
二年生,帰,QUY | QUI
二年生,岩,NHAM
二年生,用,DỤNG
二年生,太,THÁI
二年生,読,ĐỘC
二年生,肉,NHỤC
二年生,細,TẾ
二年生,麦,MẠCH
二年生,場,TRƯỜNG
二年生,買,MÃI
二年生,合,HỢP | CÁP
二年生,点,ĐIỂM
二年生,戸,HỘ
二年生,回,HỒI
二年生,羽,VŨ
二年生,昼,TRÚ
二年生,毎,MỖI
二年生,社,XÃ
二年生,心,TÂM
二年生,時,THỜI | THÌ
二年生,兄,HUYNH
二年生,池,TRÌ
二年生,姉,TỶ | TỈ
二年生,午,NGỌ
二年生,秋,THU
二年生,茶,TRÀ
二年生,母,MẪU
二年生,歌,CA
二年生,谷,CỐC
二年生,近,CẬN
二年生,方,BẮC
二年生,形,HÌNH
二年生,顔,NHAN
二年生,丸,HOÀN
二年生,知,TRI
二年生,毛,MAO
二年生,魚,NGƯ
二年生,作,TÁC
二年生,食,THỰC
二年生,聞,VĂN
二年生,明,MINH
二年生,遠,VIỄN
二年生,止,CHỈ
二年生,工,CÔNG
二年生,京,KINH
二年生,番,PHIÊN
二年生,公,CÔNG
二年生,野,DÃ
二年生,数,SỐ
二年生,図,ĐỒ
二年生,色,SẮC
二年生,晴,TÌNH
二年生,歩,BỘ
二年生,電,ĐIỆN
二年生,国,QUỐC
二年生,門,MÔN
二年生,考,KHẢO
二年生,雪,TUYẾT
二年生,店,ĐIẾM
二年生,切,THIẾT
二年生,後,HẬU
二年生,夏,HẠ
二年生,妹,MUỘI
二年生,少,THIẾU | THIỂU
二年生,父,PHỤ
二年生,弓,CUNG
二年生,引,DẪN
二年生,北,BẮC
二年生,首,THỦ
二年生,紙,CHỈ
二年生,思,TƯ
二年生,星,TINH
二年生,語,NGỮ
二年生,東,ĐÔNG
二年生,多,ĐA
二年生,春,XUÂN
二年生,交,GIAO
二年生,走,TẨU
二年生,朝,TRIỀU | TRIÊU
二年生,親,THÂN
二年生,頭,ĐẦU
二年生,冬,ĐÔNG
二年生,週,CHU
二年生,新,TÂN
二年生,雲,VÂN
二年生,弟,ĐỆ
二年生,強,CƯỜNG
二年生,家,GIA
二年生,船,THUYỀN
二年生,活,HOẠT
二年生,地,ĐỊA
二年生,鳴,MINH
二年生,理,LÝ
二年生,元,NGUYÊN
二年生,半,BÁN
二年生,黄,HOÀNG | HUỲNH
二年生,光,QUANG
二年生,前,TIỀN
二年生,今,KIM
二年生,才,TÀI
二年生,里,LÝ
二年生,行,HÀNH
二年生,体,THỂ
二年生,角,GIÁC
二年生,何,HÀ
二年生,組,TỔ
二年生,南,NAM
二年生,分,PHÂN
二年生,教,GIÁO
二年生,高,CAO
二年生,牛,NGƯU
二年生,線,TUYẾN
二年生,曜,DIỆU
二年生,室,THẤT
二年生,科,KHOA
二年生,矢,THỈ
二年生,来,LAI
二年生,古,CỔ
二年生,通,THÔNG
二年生,汽,KHÍ
二年生,話,THOẠI
二年生,自,TỰ
二年生,当,ĐƯƠNG
二年生,画,HỌA | HOẠCH
二年生,声,THANH
二年生,米,MỄ
二年生,黒,HẮC
二年生,絵,HỘI
二年生,直,TRỰC
二年生,海,HẢI
二年生,風,PHONG
二年生,書,THƯ
二年生,寺,TỰ
二年生,楽,LẠC | NHẠC
二年生,西,TÂY
二年生,答,ĐÁP
三年生,待,ĐÃI
三年生,安,AN
三年生,事,SỰ
三年生,薬,DU
三年生,研,NGHIÊN
三年生,暗,ÁM
三年生,化,HÓA
三年生,写,TẢ
三年生,舘,QUÁN
三年生,級,CẤP
三年生,屋,ỐC
三年生,漢,HÁN
三年生,庫,KHỐ
三年生,央,ƯƠNG
三年生,箱,TƯƠNG | SƯƠNG
三年生,育,DỤC
三年生,区,KHU
三年生,皿,MÃNH
三年生,放,PHÓNG
三年生,血,HUYẾT
三年生,坂,PHẢN
三年生,駅,DỊCH
三年生,鉄,THIẾT
三年生,談,ĐÀM
三年生,商,THƯƠNG
三年生,重,TRỌNG | TRÙNG
三年生,題,ĐỀ
三年生,緑,LỤC
三年生,酒,TỬU
三年生,鼻,TỴ
三年生,神,THẦN
三年生,代,ĐẠI
三年生,面,DIỆN
三年生,都,ĐÔ
三年生,表,BIỂU
三年生,短,ĐOẢN
三年生,深,THÂM
三年生,泳,VỊNH
三年生,幸,HẠNH
三年生,追,TRUY
三年生,昔,TÍCH
三年生,持,TRÌ
三年生,銀,NGÂN
三年生,球,CẦU
三年生,有,HỮU
三年生,予,DỰ
三年生,羊,DƯƠNG
三年生,植,THỰC
三年生,和,HÒA
三年生,美,MỸ
三年生,列,LIỆT
三年生,柱,TRỤ
三年生,君,QUÂN
三年生,定,ĐỊNH
三年生,速,TỐC
三年生,次,THỨ
三年生,負,PHỤ
三年生,客,KHÁCH
三年生,想,TƯỞNG
三年生,港,CẢNG
三年生,宮,CUNG
三年生,由,DO
三年生,帳,TRƯƠNG | TRƯỚNG
三年生,農,NÔNG
三年生,氷,BĂNG
三年生,岸,NGẠN
三年生,主,CHỦ
三年生,具,CỤ
三年生,運,VẬN
三年生,流,LƯU
三年生,係,HỆ
三年生,等,ĐẲNG
三年生,橋,KIỀU
三年生,配,PHỐI
三年生,畑,(vườn)
三年生,打,ĐẢ
三年生,秒,MIỂU
三年生,問,VẤN
三年生,乗,THỪA
三年生,取,THỦ
三年生,旅,LỮ
三年生,注,CHÚ
三年生,州,CHÂU
三年生,章,CHƯƠNG
三年生,発,PHÁT
三年生,習,TẬP
三年生,部,BỘ
三年生,筆,BÚT
三年生,調,ĐIỀU
三年生,業,NGHIỆP
三年生,息,TỨC
三年生,曲,KHÚC
三年生,平,BÌNH
三年生,寒,HÀN
三年生,役,DỊCH
三年生,相,TƯƠNG | TƯỚNG
三年生,登,ĐĂNG
三年生,身,THÂN
三年生,委,ỦY
三年生,丁,ĐINH
三年生,炭,THÁN
三年生,開,KHAI
三年生,県,HUYỆN
三年生,福,PHÚC
三年生,暑,THỬ
三年生,投,ĐẦU
三年生,世,THẾ
三年生,実,THỰC
三年生,助,TRỢ
三年生,横,HOÀNH
三年生,庭,ĐÌNH
三年生,第,ĐỆ
三年生,進,TIẾN | TẤN
三年生,守,THỦ
三年生,油,DU
三年生,去,KHỨ
三年生,礼,LỄ
三年生,宿,TÚC | TÚ
三年生,品,PHẨM
三年生,着,TRƯỚC
三年生,豆,ĐẬU
三年生,勉,MIỄN
三年生,服,PHỤC
三年生,始,THỦY
三年生,遊,DU
三年生,界,GIỚI
三年生,族,TỘC
三年生,転,CHUYỂN
三年生,動,ĐỘNG
三年生,意,Ý
三年生,受,THỤ | THỌ
三年生,湖,HỒ
三年生,勝,THẮNG
三年生,員,VIÊN
三年生,院,VIỆN
三年生,童,ĐỒNG
三年生,全,TOÀN
三年生,路,LỘ
三年生,詩,THI
三年生,整,CHỈNH
三年生,号,HIỆU
三年生,究,CỨU
三年生,決,QUYẾT
三年生,軽,KHINH
三年生,送,TỐNG
三年生,者,GIẢ
三年生,祭,TẾ
三年生,指,CHỈ
三年生,局,CỤC
三年生,消,TIÊU
三年生,洋,DƯƠNG
三年生,倍,BỘI
三年生,式,THỨC
三年生,階,GIAI
三年生,向,HƯỚNG
三年生,終,CHUNG
三年生,湯,THANG
三年生,病,BỆNH
三年生,笛,ĐỊCH
三年生,真,CHÂN
三年生,両,LƯỠNG | LƯỢNG
三年生,急,CẤP
三年生,度,ĐỘ
三年生,温,ÔN
三年生,悪,ÁC
三年生,昭,CHIÊU
三年生,味,VỊ
三年生,皮,BÌ
三年生,申,THÂN
三年生,悲,BI
三年生,感,CẢM
三年生,所,SỞ
三年生,根,CĂN
三年生,医,Y
三年生,落,LẠC
三年生,練,LUYỆN
三年生,荷,HÀ
三年生,集,TẬP
三年生,葉,diep
三年生,反,PHẢN
三年生,住,TRÚ | TRỤ
三年生,返,PHẢN
三年生,期,KỲ
三年生,他,THA
三年生,様,DẠNG
三年生,波,BA
三年生,苦,KHỔ
三年生,物,VẬT
三年生,陽,DƯƠNG
三年生,歯,XỈ
三年生,飲,ẨM
三年生,使,SỬ | SỨ
三年生,起,KHỞI
三年生,島,ĐẢO
三年生,仕,SĨ
三年生,死,TỬ
三年生,対,ĐỐI
三年生,命,MỆNH
三年生,板,BẢN | BẢNG
三年生,拾,THẬP
四年生,要,YẾU
四年生,栄,VINH
四年生,最,TỐI
四年生,養,DƯỠNG
四年生,希,HY
四年生,成,THÀNH
四年生,料,LIỆU
四年生,功,CÔNG
四年生,各,CÁC
四年生,管,QUẢN
四年生,失,THẤT
四年生,昨,TẠC
四年生,未,VỊ | MÙI
四年生,貯,TRỮ
四年生,熱,NHIỆT
四年生,粉,PHẤN
四年生,課,KHÓA
四年生,康,KHANG
四年生,然,NHIÊN
四年生,治,TRỊ
四年生,残,TÀN
四年生,鏡,KÍNH
四年生,胃,VỊ
四年生,必,TẤT
四年生,勇,DŨNG
四年生,兆,TRIỆU
四年生,案,ÁN
四年生,臣,THẦN
四年生,低,ĐÊ
四年生,卒,TỐT
四年生,達,ĐẠT
四年生,良,LƯƠNG
四年生,願,NGUYỆN
四年生,飛,PHI
四年生,博,BÁC
四年生,停,ĐÌNH
四年生,信,TÍN
四年生,泣,KHẤP
四年生,殺,SÁT
四年生,給,CẤP
四年生,器,KHÍ
四年生,士,SĨ
四年生,飯,PHẠN
四年生,置,TRÍ
四年生,念,NIỆM
四年生,側,TRẮC
四年生,周,CHU
四年生,選,TUYỂN
四年生,材,TÀI
四年生,松,TÙNG
四年生,漁,NGƯ
四年生,満,MÃN
四年生,包,BAO
四年生,的,ĐÍCH
四年生,変,BIẾN
四年生,氏,THỊ
四年生,笑,TIẾU
四年生,輪,LUÂN
四年生,験,NGHIỆM
四年生,徒,ĐỒ
四年生,挙,CỬ
四年生,折,TRIẾT
四年生,続,TỤC
四年生,伝,TRUYỀN
四年生,府,PHỦ
四年生,借,TÁ
四年生,辞,TỪ
四年生,無,VÔ | MÔ
四年生,加,GIA
四年生,連,LIÊN
四年生,関,QUAN
四年生,議,NGHỊ
四年生,貨,HÓA
四年生,札,TRÁT
四年生,説,THUYẾT
四年生,帯,ĐỚI | ĐÁI
四年生,唱,XƯỚNG
四年生,械,GIỚI
四年生,労,LAO | LẠO
四年生,刷,LOÁT
四年生,改,CẢI
四年生,芸,NGHỆ
四年生,辺,BIÊN
四年生,歴,LỊCH
四年生,参,THAM | SÂM
四年生,浅,THIỂN
四年生,位,VỊ
四年生,救,CỨU
四年生,毒,ĐỘC
四年生,街,NHAI
四年生,腸,TRƯỜNG | TRÀNG
四年生,静,TĨNH
四年生,付,PHÓ
四年生,祝,CHÚC
四年生,機,CƠ | KY
四年生,衣,Y
四年生,令,LỆNH
四年生,牧,MỤC
四年生,副,PHÓ
四年生,差,SAI
四年生,共,CỘNG
四年生,景,CẢNH
四年生,史,SỬ
四年生,兵,BINH
四年生,好,HẢO
四年生,紀,KỶ
四年生,堂,ĐƯỜNG
四年生,梅,MAI
四年生,億,ỨC
四年生,順,THUẬN
四年生,争,TRANH
四年生,脈,MẠCH
四年生,型,HÌNH
四年生,底,ĐỂ
四年生,得,ĐẮC
四年生,欠,KHIẾM
四年生,戦,CHIẾN
四年生,例,LIỆT
四年生,航,HÀNG
四年生,害,HẠI
四年生,種,CHỦNG
四年生,観,QUAN
四年生,録,LỤC
四年生,冷,LÃNH
四年生,芽,NHA
四年生,焼,THIÊU
四年生,便,TIỆN
四年生,求,CẦU
四年生,陸,LỤC
四年生,告,CÁO
四年生,軍,QUÂN
四年生,散,TÁN
四年生,量,LƯỢNG
四年生,結,KẾT
四年生,法,PHÁP
四年生,協,HIỆP
四年生,旗,KỲ
四年生,単,ĐƠN
四年生,費,PHÍ
四年生,察,SÁT
四年生,類,LOẠI
四年生,郡,QUẬN
四年生,巣,SÀO
四年生,以,DĨ
四年生,試,THÍ
四年生,票,PHIẾU | TIÊU | PHIÊU
四年生,訓,HUẤN
四年生,英,ANH
四年生,印,ẤN
四年生,浴,DỤC
四年生,典,ĐIỂN
四年生,老,LÃO
四年生,清,THANH
四年生,径,KÍNH
四年生,倉,THƯƠNG
四年生,隊,ĐỘI
四年生,不,BẤT
四年生,完,HOÀN
四年生,望,VỌNG
四年生,民,DÂN
四年生,候,HẬU
四年生,灯,ĐĂNG
四年生,標,PHIẾU
四年生,官,QUAN
四年生,愛,ÁI
四年生,初,SƠ
四年生,果,QUẢ
四年生,産,SẢN
四年生,覚,GIÁC
四年生,別,BIỆT
四年生,利,LỢI
四年生,夫,PHU
四年生,努,NỖ
四年生,席,TỊCH
四年生,喜,HỶ | HỈ
四年生,約,ƯỚC
四年生,囲,VI
四年生,極,CỰC
四年生,省,TỈNH
四年生,節,TIẾT
四年生,働,ĐỘNG
四年生,積,TÍCH
四年生,敗,BẠI
四年生,菜,THÁI
四年生,束,THÚC
四年生,賞,THƯỞNG
四年生,象,TƯỢNG
四年生,季,TIẾT
四年生,固,CỐ
四年生,健,KIỆN
四年生,照,CHIẾU
四年生,児,NHI
四年生,塩,DIÊM
四年生,孫,TÔN
四年生,仲,TRỌNG
四年生,競,CẠNH
四年生,特,ĐẶC
四年生,司,TƯ | TY
四年生,建,KIẾN
四年生,末,MẠT
